,_id,admin,allGroups,amount,cash,cashDoc,contents,context,description,gameCode,group,groupName,humanTime,item,itemNo,key,newPrice,newYearValue,note,oldPrice,player,playername,pointsAwarded,price,recipient,recipientGroup,recipientName,recvAmt,recvRes,recvResNo,recvResRecipient,recvResRequester,reqAmt,reqId,reqLogContents,reqRes,reqResNo,reqResRecipient,reqResRequester,requester,requesterGroup,requesterName,response,size,startingYear,stockDoc,timestamp,user,year,zone
3676,qDY7cMotSpnYPEtoC,,,,,,,"{u'username': u'andrew', u'zone': 163, u'requestedGroup': 0, u'timestamp': 1486232931553.0, u'gameCode': u'1730', u'user': u'a7GTe6q92M3R3KAuG', u'year': 2256, u'_id': u'AzuXZD6CzjNAzgp3n', u'type': u'request', u'contents': {u'reqAmt': 15, u'reqRes': u'oil', u'read': 0, u'reqResRequester': {u'item': u'oil', u'price': 3.47, u'gameCode': u'1730', u'groupName': u'blue-group', u'amount': 22, u'gID': 4, u'stdev': 50, u'itemNo': u'c7', u'_id': u'Dt2pEXXdmgmHsHkci', u'yearmod': {u'kind': u'none'}, u'mean': 250}, u'recvResRequester': {u'item': u'cotton', u'price': 6.41, u'gameCode': u'1730', u'groupName': u'blue-group', u'amount': 28, u'gID': 4, u'stdev': 50, u'itemNo': u'c8', u'_id': u'MLmXcEThSwQZemADj', u'yearmod': {u'modAmount': 2, u'kind': u'cool', u'operation': u'multiply'}, u'mean': 500}, u'recvResNo': u'c8', u'recvAmt': 15, u'recvRes': u'cotton', u'recvResRecipient': {u'item': u'cotton', u'price': 3.47, u'gameCode': u'1730', u'groupName': u'white-group', u'amount': 22, u'gID': 0, u'stdev': 50, u'itemNo': u'c8', u'_id': u'kZGQbhY5EcjMQrmKt', u'yearmod': {u'kind': u'none'}, u'mean': 250}, u'requester': {u'username': u'elitucker-raymond', u'group': 4, u'id': u'ruQXTvgYuypPqWH5p'}, u'reqResRecipient': {u'item': u'oil', u'price': 2.4, u'gameCode': u'1730', u'groupName': u'white-group', u'amount': 54, u'gID': 0, u'stdev': 50, u'itemNo': u'c7', u'_id': u'ht2HeAts9PCfK4qzv', u'yearmod': {u'kind': u'none'}, u'mean': 250}, u'reqResNo': u'c7'}}",TradeCausedUpdate,1730,4,,2/4/17 13:28,oil,c7,StockPriceChange,2.87,,,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
3677,ARFRSKYJ5uhy73az3,,,,,,,,TradeCausedUpdate,1730,4,,2/4/17 13:28,555,555,StockPriceChange,1037.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
3678,hqPhJMnZpNZG4fAGy,,,,,,,"{u'username': u'andrew', u'zone': 163, u'requestedGroup': 0, u'timestamp': 1486232931553.0, u'gameCode': u'1730', u'user': u'a7GTe6q92M3R3KAuG', u'year': 2256, u'_id': u'AzuXZD6CzjNAzgp3n', u'type': u'request', u'contents': {u'reqAmt': 15, u'reqRes': u'oil', u'read': 0, u'reqResRequester': {u'item': u'oil', u'price': 3.47, u'gameCode': u'1730', u'groupName': u'blue-group', u'amount': 22, u'gID': 4, u'stdev': 50, u'itemNo': u'c7', u'_id': u'Dt2pEXXdmgmHsHkci', u'yearmod': {u'kind': u'none'}, u'mean': 250}, u'recvResRequester': {u'item': u'cotton', u'price': 6.41, u'gameCode': u'1730', u'groupName': u'blue-group', u'amount': 28, u'gID': 4, u'stdev': 50, u'itemNo': u'c8', u'_id': u'MLmXcEThSwQZemADj', u'yearmod': {u'modAmount': 2, u'kind': u'cool', u'operation': u'multiply'}, u'mean': 500}, u'recvResNo': u'c8', u'recvAmt': 15, u'recvRes': u'cotton', u'recvResRecipient': {u'item': u'cotton', u'price': 3.47, u'gameCode': u'1730', u'groupName': u'white-group', u'amount': 22, u'gID': 0, u'stdev': 50, u'itemNo': u'c8', u'_id': u'kZGQbhY5EcjMQrmKt', u'yearmod': {u'kind': u'none'}, u'mean': 250}, u'requester': {u'username': u'elitucker-raymond', u'group': 4, u'id': u'ruQXTvgYuypPqWH5p'}, u'reqResRecipient': {u'item': u'oil', u'price': 2.4, u'gameCode': u'1730', u'groupName': u'white-group', u'amount': 54, u'gID': 0, u'stdev': 50, u'itemNo': u'c7', u'_id': u'ht2HeAts9PCfK4qzv', u'yearmod': {u'kind': u'none'}, u'mean': 250}, u'reqResNo': u'c7'}}",TradeCausedUpdate,1730,0,,2/4/17 13:28,oil,c7,StockPriceChange,2.8,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
3679,ajYowP8GYKpLh6vqM,,,,,,,,TradeCausedUpdate,1730,0,,2/4/17 13:28,555,555,StockPriceChange,1419.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
3680,vFJwYw9Fwd4qZKpif,,,,,,,"{u'username': u'andrew', u'zone': 163, u'requestedGroup': 0, u'timestamp': 1486232931553.0, u'gameCode': u'1730', u'user': u'a7GTe6q92M3R3KAuG', u'year': 2256, u'_id': u'AzuXZD6CzjNAzgp3n', u'type': u'request', u'contents': {u'reqAmt': 15, u'reqRes': u'oil', u'read': 0, u'reqResRequester': {u'item': u'oil', u'price': 3.47, u'gameCode': u'1730', u'groupName': u'blue-group', u'amount': 22, u'gID': 4, u'stdev': 50, u'itemNo': u'c7', u'_id': u'Dt2pEXXdmgmHsHkci', u'yearmod': {u'kind': u'none'}, u'mean': 250}, u'recvResRequester': {u'item': u'cotton', u'price': 6.41, u'gameCode': u'1730', u'groupName': u'blue-group', u'amount': 28, u'gID': 4, u'stdev': 50, u'itemNo': u'c8', u'_id': u'MLmXcEThSwQZemADj', u'yearmod': {u'modAmount': 2, u'kind': u'cool', u'operation': u'multiply'}, u'mean': 500}, u'recvResNo': u'c8', u'recvAmt': 15, u'recvRes': u'cotton', u'recvResRecipient': {u'item': u'cotton', u'price': 3.47, u'gameCode': u'1730', u'groupName': u'white-group', u'amount': 22, u'gID': 0, u'stdev': 50, u'itemNo': u'c8', u'_id': u'kZGQbhY5EcjMQrmKt', u'yearmod': {u'kind': u'none'}, u'mean': 250}, u'requester': {u'username': u'elitucker-raymond', u'group': 4, u'id': u'ruQXTvgYuypPqWH5p'}, u'reqResRecipient': {u'item': u'oil', u'price': 2.4, u'gameCode': u'1730', u'groupName': u'white-group', u'amount': 54, u'gID': 0, u'stdev': 50, u'itemNo': u'c7', u'_id': u'ht2HeAts9PCfK4qzv', u'yearmod': {u'kind': u'none'}, u'mean': 250}, u'reqResNo': u'c7'}}",TradeCausedUpdate,1730,4,,2/4/17 13:28,cotton,c8,StockPriceChange,7.93,,,6.41,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
3681,wLgHvipG7D9kdDkx2,,,,,,,,TradeCausedUpdate,1730,4,,2/4/17 13:28,555,555,StockPriceChange,1057.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
3682,K3Y7GkMAzmyvBezdh,,,,,,,"{u'username': u'andrew', u'zone': 163, u'requestedGroup': 0, u'timestamp': 1486232931553.0, u'gameCode': u'1730', u'user': u'a7GTe6q92M3R3KAuG', u'year': 2256, u'_id': u'AzuXZD6CzjNAzgp3n', u'type': u'request', u'contents': {u'reqAmt': 15, u'reqRes': u'oil', u'read': 0, u'reqResRequester': {u'item': u'oil', u'price': 3.47, u'gameCode': u'1730', u'groupName': u'blue-group', u'amount': 22, u'gID': 4, u'stdev': 50, u'itemNo': u'c7', u'_id': u'Dt2pEXXdmgmHsHkci', u'yearmod': {u'kind': u'none'}, u'mean': 250}, u'recvResRequester': {u'item': u'cotton', u'price': 6.41, u'gameCode': u'1730', u'groupName': u'blue-group', u'amount': 28, u'gID': 4, u'stdev': 50, u'itemNo': u'c8', u'_id': u'MLmXcEThSwQZemADj', u'yearmod': {u'modAmount': 2, u'kind': u'cool', u'operation': u'multiply'}, u'mean': 500}, u'recvResNo': u'c8', u'recvAmt': 15, u'recvRes': u'cotton', u'recvResRecipient': {u'item': u'cotton', u'price': 3.47, u'gameCode': u'1730', u'groupName': u'white-group', u'amount': 22, u'gID': 0, u'stdev': 50, u'itemNo': u'c8', u'_id': u'kZGQbhY5EcjMQrmKt', u'yearmod': {u'kind': u'none'}, u'mean': 250}, u'requester': {u'username': u'elitucker-raymond', u'group': 4, u'id': u'ruQXTvgYuypPqWH5p'}, u'reqResRecipient': {u'item': u'oil', u'price': 2.4, u'gameCode': u'1730', u'groupName': u'white-group', u'amount': 54, u'gID': 0, u'stdev': 50, u'itemNo': u'c7', u'_id': u'ht2HeAts9PCfK4qzv', u'yearmod': {u'kind': u'none'}, u'mean': 250}, u'reqResNo': u'c7'}}",TradeCausedUpdate,1730,0,,2/4/17 13:28,cotton,c8,StockPriceChange,2.87,,,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
3683,y3f5Bf4FKTu8pxhxy,,,,,,,,TradeCausedUpdate,1730,0,,2/4/17 13:28,555,555,StockPriceChange,1397.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
3684,KWp3kdjCoj4YExB8q,,,,,,,,,1730,,,2/4/17 13:29,,,TradeRequestSent,,,,,,,,,FYzTKGA2xchi8vadn,7,chaimajemmali,10,water,c2,,,10,jjTP8czX3JXwmme7d,"{u'username': u'chaimajemmali', u'zone': 98, u'requestedGroup': 7, u'timestamp': 1486232946044.0, u'gameCode': u'1730', u'user': u'FYzTKGA2xchi8vadn', u'year': 2256, u'_id': u'jjTP8czX3JXwmme7d', u'type': u'request', u'contents': {u'reqAmt': 10, u'reqRes': u'food', u'read': 0, u'reqResRequester': {u'item': u'food', u'price': 8.33, u'gameCode': u'1730', u'groupName': u'red-group', u'amount': 10, u'gID': 1, u'stdev': 50, u'itemNo': u'c3', u'_id': u'KAmqQf7rTLivT9AG6', u'yearmod': {u'modAmount': 2, u'kind': u'cool', u'operation': u'multiply'}, u'mean': 500}, u'recvResRequester': {u'item': u'water', u'price': 3.01, u'gameCode': u'1730', u'groupName': u'red-group', u'amount': 33, u'gID': 1, u'stdev': 50, u'itemNo': u'c2', u'_id': u'j4Sf66qMQHib9JkML', u'yearmod': {u'kind': u'none'}, u'mean': 250}, u'recvResNo': u'c2', u'recvAmt': 10, u'recvRes': u'water', u'recvResRecipient': {u'item': u'water', u'price': 3.84, u'gameCode': u'1730', u'groupName': u'turquoise-group', u'amount': 15, u'gID': 7, u'stdev': 50, u'itemNo': u'c2', u'_id': u'LLfn3zbNLcZKWXcrw', u'yearmod': {u'kind': u'none'}, u'mean': 250}, u'requester': {u'username': u'chen', u'group': 1, u'id': u'syDwKN6uGesuu2r3C'}, u'reqResRecipient': {u'item': u'food', u'price': 1.35, u'gameCode': u'1730', u'groupName': u'turquoise-group', u'amount': 42, u'gID': 7, u'stdev': 50, u'itemNo': u'c3', u'_id': u'HW3ZeDERdekTEmivc', u'yearmod': {u'modAmount': 0.5, u'kind': u'polluted', u'operation': u'multiply'}, u'mean': 125}, u'reqResNo': u'c3'}}",food,c3,,,syDwKN6uGesuu2r3C,1,chen,,,,,1.49E+12,,2256,98
3685,ND7vn7jX83uwRjCpE,,,,,,,,,1730,,,2/4/17 13:29,,,TradeRequestSent,,,,,,,,,oMKJWQrcBKzw45gjk,1,magy,20,food,c3,,,0,3mbnMnP5tSHemripf,"{u'username': u'magy', u'zone': 242, u'requestedGroup': 1, u'timestamp': 1486232948913.0, u'gameCode': u'1730', u'user': u'oMKJWQrcBKzw45gjk', u'year': 2256, u'_id': u'3mbnMnP5tSHemripf', u'type': u'request', u'contents': {u'reqAmt': 0, u'reqRes': u'water', u'read': 0, u'reqResRequester': {u'item': u'water', u'price': 3.52, u'gameCode': u'1730', u'groupName': u'orange-group', u'amount': 21, u'gID': 6, u'stdev': 50, u'itemNo': u'c2', u'_id': u'g5thPJM2jwT37Wy2z', u'yearmod': {u'kind': u'none'}, u'mean': 250}, u'recvResRequester': {u'item': u'food', u'price': 2.68, u'gameCode': u'1730', u'groupName': u'orange-group', u'amount': 43, u'gID': 6, u'stdev': 50, u'itemNo': u'c3', u'_id': u'qKDi56zjtBEZXmKdT', u'yearmod': {u'kind': u'none'}, u'mean': 250}, u'recvResNo': u'c3', u'recvAmt': 20, u'recvRes': u'food', u'recvResRecipient': {u'item': u'food', u'price': 8.33, u'gameCode': u'1730', u'groupName': u'red-group', u'amount': 10, u'gID': 1, u'stdev': 50, u'itemNo': u'c3', u'_id': u'KAmqQf7rTLivT9AG6', u'yearmod': {u'modAmount': 2, u'kind': u'cool', u'operation': u'multiply'}, u'mean': 500}, u'requester': {u'username': u'louisa', u'group': 6, u'id': u'j3xKJ2ZE4MbdWuWCo'}, u'reqResRecipient': {u'item': u'water', u'price': 3.01, u'gameCode': u'1730', u'groupName': u'red-group', u'amount': 33, u'gID': 1, u'stdev': 50, u'itemNo': u'c2', u'_id': u'j4Sf66qMQHib9JkML', u'yearmod': {u'kind': u'none'}, u'mean': 250}, u'reqResNo': u'c2'}}",water,c2,,,j3xKJ2ZE4MbdWuWCo,6,louisa,,,,,1.49E+12,,2256,242
3686,4PoNmtX3aoPiwZJsJ,,,15,122.25,"{u'group': 1, u'item': u'diamond', u'sold': True, u'gameCode': u'1730', u'cash': 122.25, u'itemPrice': 8.15, u'amount': 15, u'user': u'Zuca8AbYebBMHiAxu', u'year': 2256, u'itemNo': u'e4', u'_id': u'2JwJRNfQZiY9KZioS'}",,,,1730,1,,2/4/17 13:29,diamond,e4,CashingOutResource,,,,,,,,8.15,,,,,,,,,,,,,,,,,,,,,,"{u'item': u'diamond', u'price': 8.15, u'gameCode': u'1730', u'groupName': u'red-group', u'amount': 22, u'gID': 1, u'stdev': 70, u'itemNo': u'e4', u'_id': u'TB6oB9wovaKGsaT4L', u'yearmod': {u'kind': u'none'}, u'mean': 750}",1.49E+12,Zuca8AbYebBMHiAxu,2256,
3687,p8jGE8nm3m7iGf8jE,,,,247.25,,,,CashoutUpdate,1730,1,,2/4/17 13:29,666,666,CashChange,,,Change of total cash value per group,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,2256,
3688,cZnveYDfBFDxdCC2e,,,,,,,"{u'amount': 15, u'year': 2256}",CashoutUpdate,1730,1,,2/4/17 13:29,diamond,e4,StockPriceChange,9.74,,,8.15,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
3689,QwStuW8eGzXESd9Jj,,,,,,,,CashoutUpdate,1730,1,,2/4/17 13:29,555,555,StockPriceChange,777.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
3690,LxGLa8S4r78PFXeDP,,,,,,,,,1730,,,2/4/17 13:29,,,TradeRequestSent,,,,,,,,,2FNtJuNB365oMm9u6,0,kitmartin,10,food,c3,,,10,Qvzp6srn59g2v3EW5,"{u'username': u'kitmartin', u'zone': 163, u'requestedGroup': 0, u'timestamp': 1486232960046.0, u'gameCode': u'1730', u'user': u'2FNtJuNB365oMm9u6', u'year': 2256, u'_id': u'Qvzp6srn59g2v3EW5', u'type': u'request', u'contents': {u'reqAmt': 10, u'reqRes': u'stone', u'read': 0, u'reqResRequester': {u'item': u'stone', u'price': 9.43, u'gameCode': u'1730', u'groupName': u'orange-group', u'amount': 3, u'gID': 6, u'stdev': 50, u'itemNo': u'c6', u'_id': u'7gErXjeCzXze7qpnk', u'yearmod': {u'modAmount': 2, u'kind': u'cool', u'operation': u'multiply'}, u'mean': 500}, u'recvResRequester': {u'item': u'food', u'price': 2.68, u'gameCode': u'1730', u'groupName': u'orange-group', u'amount': 43, u'gID': 6, u'stdev': 50, u'itemNo': u'c3', u'_id': u'qKDi56zjtBEZXmKdT', u'yearmod': {u'kind': u'none'}, u'mean': 250}, u'recvResNo': u'c3', u'recvAmt': 10, u'recvRes': u'food', u'recvResRecipient': {u'item': u'food', u'price': 5.81, u'gameCode': u'1730', u'groupName': u'white-group', u'amount': 36, u'gID': 0, u'stdev': 50, u'itemNo': u'c3', u'_id': u'qvduiy2vWsuczjWo6', u'yearmod': {u'modAmount': 2, u'kind': u'cool', u'operation': u'multiply'}, u'mean': 500}, u'requester': {u'username': u'casperharteveld', u'group': 6, u'id': u'u6aepRGuTkEzMPpYS'}, u'reqResRecipient': {u'item': u'stone', u'price': 1.66, u'gameCode': u'1730', u'groupName': u'white-group', u'amount': 25, u'gID': 0, u'stdev': 50, u'itemNo': u'c6', u'_id': u'CKoBKyYyiXk3EAm4W', u'yearmod': {u'modAmount': 0.5, u'kind': u'polluted', u'operation': u'multiply'}, u'mean': 125}, u'reqResNo': u'c6'}}",stone,c6,,,u6aepRGuTkEzMPpYS,6,casperharteveld,,,,,1.49E+12,,2256,163
3691,mB43p4e7crd4bxWFC,,,,,,,{},,1730,,,2/4/17 13:29,,,TradeRequestResponded,,,,,,,,,oMKJWQrcBKzw45gjk,1,magy,20,food,c3,"{u'item': u'food', u'price': 8.33, u'gameCode': u'1730', u'groupName': u'red-group', u'amount': 10, u'gID': 1, u'stdev': 50, u'itemNo': u'c3', u'_id': u'KAmqQf7rTLivT9AG6', u'yearmod': {u'modAmount': 2, u'kind': u'cool', u'operation': u'multiply'}, u'mean': 500}","{u'item': u'food', u'price': 2.68, u'gameCode': u'1730', u'groupName': u'orange-group', u'amount': 43, u'gID': 6, u'stdev': 50, u'itemNo': u'c3', u'_id': u'qKDi56zjtBEZXmKdT', u'yearmod': {u'kind': u'none'}, u'mean': 250}",0,,"{u'username': u'magy', u'zone': 242, u'requestedGroup': 1, u'timestamp': 1486232948913.0, u'gameCode': u'1730', u'user': u'oMKJWQrcBKzw45gjk', u'year': 2256, u'_id': u'3mbnMnP5tSHemripf', u'type': u'request', u'contents': {u'reqAmt': 0, u'reqRes': u'water', u'read': -1, u'reqResRequester': {u'item': u'water', u'price': 3.52, u'gameCode': u'1730', u'groupName': u'orange-group', u'amount': 21, u'gID': 6, u'stdev': 50, u'itemNo': u'c2', u'_id': u'g5thPJM2jwT37Wy2z', u'yearmod': {u'kind': u'none'}, u'mean': 250}, u'recvResRequester': {u'item': u'food', u'price': 2.68, u'gameCode': u'1730', u'groupName': u'orange-group', u'amount': 43, u'gID': 6, u'stdev': 50, u'itemNo': u'c3', u'_id': u'qKDi56zjtBEZXmKdT', u'yearmod': {u'kind': u'none'}, u'mean': 250}, u'recvResNo': u'c3', u'recvAmt': 20, u'recvRes': u'food', u'recvResRecipient': {u'item': u'food', u'price': 8.33, u'gameCode': u'1730', u'groupName': u'red-group', u'amount': 10, u'gID': 1, u'stdev': 50, u'itemNo': u'c3', u'_id': u'KAmqQf7rTLivT9AG6', u'yearmod': {u'modAmount': 2, u'kind': u'cool', u'operation': u'multiply'}, u'mean': 500}, u'requester': {u'username': u'louisa', u'group': 6, u'id': u'j3xKJ2ZE4MbdWuWCo'}, u'reqResRecipient': {u'item': u'water', u'price': 3.01, u'gameCode': u'1730', u'groupName': u'red-group', u'amount': 33, u'gID': 1, u'stdev': 50, u'itemNo': u'c2', u'_id': u'j4Sf66qMQHib9JkML', u'yearmod': {u'kind': u'none'}, u'mean': 250}, u'reqResNo': u'c2'}}",water,c2,"{u'item': u'water', u'price': 3.01, u'gameCode': u'1730', u'groupName': u'red-group', u'amount': 33, u'gID': 1, u'stdev': 50, u'itemNo': u'c2', u'_id': u'j4Sf66qMQHib9JkML', u'yearmod': {u'kind': u'none'}, u'mean': 250}","{u'item': u'water', u'price': 3.52, u'gameCode': u'1730', u'groupName': u'orange-group', u'amount': 21, u'gID': 6, u'stdev': 50, u'itemNo': u'c2', u'_id': u'g5thPJM2jwT37Wy2z', u'yearmod': {u'kind': u'none'}, u'mean': 250}",j3xKJ2ZE4MbdWuWCo,6,louisa,-1,,,,1.49E+12,,2256,{u'response': u'Rejected'}
3692,YabjtBik4o4h52HBp,,,,,,,{},,1730,,,2/4/17 13:29,,,TradeRequestResponded,,,,,,,,,bZMb5bCAeGErJ3gkn,4,frieda-reichsman,10,cotton,c8,"{u'item': u'cotton', u'price': 7.93, u'gameCode': u'1730', u'groupName': u'blue-group', u'amount': 13, u'gID': 4, u'stdev': 50, u'itemNo': u'c8', u'_id': u'MLmXcEThSwQZemADj', u'yearmod': {u'modAmount': 2, u'kind': u'cool', u'operation': u'multiply'}, u'mean': 500}","{u'item': u'cotton', u'price': 5, u'gameCode': u'1730', u'groupName': u'red-group', u'amount': 0, u'gID': 1, u'stdev': 50, u'itemNo': u'c8', u'_id': u'j3pz3WEYtNTXd975R', u'yearmod': {u'kind': u'none'}, u'mean': 250}",10,,"{u'username': u'frieda-reichsman', u'zone': 242, u'requestedGroup': 4, u'timestamp': 1486232909647.0, u'gameCode': u'1730', u'user': u'bZMb5bCAeGErJ3gkn', u'year': 2256, u'_id': u'FakoBYxyTTgQW32Te', u'type': u'request', u'contents': {u'reqAmt': 10, u'reqRes': u'food', u'read': -2, u'reqResRequester': {u'item': u'food', u'price': 7.14, u'gameCode': u'1730', u'groupName': u'red-group', u'amount': 20, u'gID': 1, u'stdev': 50, u'itemNo': u'c3', u'_id': u'KAmqQf7rTLivT9AG6', u'yearmod': {u'modAmount': 2, u'kind': u'cool', u'operation': u'multiply'}, u'mean': 500}, u'recvResRequester': {u'item': u'cotton', u'price': 4.16, u'gameCode': u'1730', u'groupName': u'red-group', u'amount': 10, u'gID': 1, u'stdev': 50, u'itemNo': u'c8', u'_id': u'j3pz3WEYtNTXd975R', u'yearmod': {u'kind': u'none'}, u'mean': 250}, u'recvResNo': u'c8', u'recvAmt': 10, u'recvRes': u'cotton', u'recvResRecipient': {u'item': u'cotton', u'price': 7.35, u'gameCode': u'1730', u'groupName': u'blue-group', u'amount': 18, u'gID': 4, u'stdev': 50, u'itemNo': u'c8', u'_id': u'MLmXcEThSwQZemADj', u'yearmod': {u'modAmount': 2, u'kind': u'cool', u'operation': u'multiply'}, u'mean': 500}, u'requester': {u'username': u'magy', u'group': 1, u'id': u'oMKJWQrcBKzw45gjk'}, u'reqResRecipient': {u'item': u'food', u'price': 3.73, u'gameCode': u'1730', u'groupName': u'blue-group', u'amount': 17, u'gID': 4, u'stdev': 50, u'itemNo': u'c3', u'_id': u'E5yeSWqBoDPfpH7H3', u'yearmod': {u'kind': u'none'}, u'mean': 250}, u'reqResNo': u'c3'}}",food,c3,"{u'item': u'food', u'price': 4.38, u'gameCode': u'1730', u'groupName': u'blue-group', u'amount': 7, u'gID': 4, u'stdev': 50, u'itemNo': u'c3', u'_id': u'E5yeSWqBoDPfpH7H3', u'yearmod': {u'kind': u'none'}, u'mean': 250}","{u'item': u'food', u'price': 8.33, u'gameCode': u'1730', u'groupName': u'red-group', u'amount': 10, u'gID': 1, u'stdev': 50, u'itemNo': u'c3', u'_id': u'KAmqQf7rTLivT9AG6', u'yearmod': {u'modAmount': 2, u'kind': u'cool', u'operation': u'multiply'}, u'mean': 500}",oMKJWQrcBKzw45gjk,1,magy,-2,,,,1.49E+12,,2256,0
3693,DLZQLmdwbxss45rNm,,,,,,,,,1730,,,2/4/17 13:29,,,TradeRequestSent,,,,,,,,,QBhymmEH4i3upJJAs,1,chase,10,food,c3,,,10,cwweDFu8xKy2qkvgX,"{u'username': u'chase', u'zone': 97, u'requestedGroup': 1, u'timestamp': 1486232970434.0, u'gameCode': u'1730', u'user': u'QBhymmEH4i3upJJAs', u'year': 2256, u'_id': u'cwweDFu8xKy2qkvgX', u'type': u'request', u'contents': {u'reqAmt': 10, u'reqRes': u'water', u'read': 0, u'reqResRequester': {u'item': u'water', u'price': 5.55, u'gameCode': u'1730', u'groupName': u'yellow-group', u'amount': 40, u'gID': 5, u'stdev': 50, u'itemNo': u'c2', u'_id': u'vBt3sGnCB4M9sjmYS', u'yearmod': {u'modAmount': 2, u'kind': u'cool', u'operation': u'multiply'}, u'mean': 500}, u'recvResRequester': {u'item': u'food', u'price': 1.86, u'gameCode': u'1730', u'groupName': u'yellow-group', u'amount': 17, u'gID': 5, u'stdev': 50, u'itemNo': u'c3', u'_id': u'Avx8e7Efb9CbWnyCh', u'yearmod': {u'modAmount': 0.5, u'kind': u'polluted', u'operation': u'multiply'}, u'mean': 125}, u'recvResNo': u'c3', u'recvAmt': 10, u'recvRes': u'food', u'recvResRecipient': {u'item': u'food', u'price': 8.33, u'gameCode': u'1730', u'groupName': u'red-group', u'amount': 10, u'gID': 1, u'stdev': 50, u'itemNo': u'c3', u'_id': u'KAmqQf7rTLivT9AG6', u'yearmod': {u'modAmount': 2, u'kind': u'cool', u'operation': u'multiply'}, u'mean': 500}, u'requester': {u'username': u'leilah', u'group': 5, u'id': u'zdZyWp2CLq2jDDzf6'}, u'reqResRecipient': {u'item': u'water', u'price': 3.01, u'gameCode': u'1730', u'groupName': u'red-group', u'amount': 33, u'gID': 1, u'stdev': 50, u'itemNo': u'c2', u'_id': u'j4Sf66qMQHib9JkML', u'yearmod': {u'kind': u'none'}, u'mean': 250}, u'reqResNo': u'c2'}}",water,c2,,,zdZyWp2CLq2jDDzf6,5,leilah,,,,,1.49E+12,,2256,97
